id,level_id,total_time,donuts,candy,level,progress,nbr Items,perseverance badge,concentration,Success,Excellence,Upgrade,total_Time_Education,nb_mistakes,correct Question,correct_Q_Math,correct_Q_Science,correct_Q_Ar,correct_Q_Fr,Q_Best_Time,best_time_math,best_time_science,best_time_ar,best_time_fr,Q_Worst_Time,worst_time_math,worst_time_science,worst_time_ar,worst_time_fr,Q_Avg_Time,Avg_Time_math,Avg_Time__science,Avg_Time_ar,Avg_Time_fr,count ex not completed,PlayerType_results,PlayerType
36381.0,4.0,00:48:44,20.0,3175.0,1.0,0.25,3.0,3.0,7.0,1.0,3.0,0.0,13104.0,12.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0.0,3,type_player
36382.0,5.0,00:06:13,6.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1288.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,15.0,3,type_player
36385.0,3.0,00:25:34,38.0,350.0,1.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,8239.0,37.0,20.0,7.0,13.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,16,5,11,0,0,3.0,0,type_achiever
36387.0,5.0,00:50:09,52.0,350.0,1.0,0.0,0.0,3.0,7.0,3.0,6.0,0.0,17801.0,21.0,25.0,10.0,15.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,8,10,0,0,10.0,0,type_achiever
36389.0,4.0,04:33:41,176.0,350.0,1.0,0.0,0.0,9.0,7.0,4.0,3.0,0.0,54607.0,111.0,97.0,24.0,55.0,4.0,14.0,9.0,0.0,6.0,1.0,2.0,8.0,2.0,5.0,1.0,0.0,80,22,44,2,12,253.0,2,type_freeSpirit
36391.0,3.0,01:19:04,89.0,350.0,1.0,0.0,0.0,4.0,7.0,3.0,6.0,0.0,25137.0,57.0,46.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,43,8,35,0,0,77.0,0,type_achiever
36394.0,5.0,00:24:13,19.0,350.0,1.0,0.0,0.0,2.0,6.0,1.0,3.0,0.0,7707.0,20.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,5,0,0,0,5.0,3,type_player
36396.0,5.0,04:29:21,168.0,350.0,1.0,0.0,1.0,9.0,7.0,3.0,4.0,0.0,71883.0,2730.0,1358.0,32.0,65.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,1344,26,57,0,0,253.0,2,type_freeSpirit
36398.0,5.0,01:05:46,29.0,350.0,1.0,0.0,0.0,5.0,7.0,1.0,2.0,0.0,22582.0,17.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9,9,0,0,0,5.0,1,type_disruptor
36401.0,5.0,02:49:44,91.0,350.0,1.0,0.0,0.0,7.0,7.0,3.0,6.0,0.0,35168.0,40.0,37.0,28.0,9.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,32,25,7,0,0,86.0,1,type_disruptor
36404.0,3.0,00:14:32,17.0,350.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,4487.0,9.0,9.0,0.0,9.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3,0,3,0,0,14.0,0,type_achiever
36408.0,3.0,00:03:14,2.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,700.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,5.0,0,type_achiever
36410.0,3.0,00:20:07,21.0,350.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,6776.0,11.0,18.0,7.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,11,0,0,5.0,0,type_achiever
36414.0,8.0,00:03:51,6.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1386.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,9.0,0,type_achiever
36416.0,5.0,00:40:48,28.0,350.0,1.0,0.0,0.0,3.0,6.0,2.0,4.0,0.0,14567.0,18.0,17.0,6.0,11.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14,6,8,0,0,7.0,3,type_player
36419.0,5.0,00:07:53,18.0,350.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2730.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,12.0,0,type_achiever
36420.0,3.0,00:05:09,15.0,350.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,1498.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0.0,0,type_achiever
36422.0,3.0,00:08:25,27.0,675.0,1.0,0.5357143,1.0,1.0,2.0,1.0,6.0,0.0,1561.0,10.0,7.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,16.0,0,type_achiever
36423.0,7.0,00:07:58,5.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1449.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,1.0,0,type_achiever
36428.0,7.0,01:01:55,63.0,3022.0,2.0,0.0,4.0,5.0,7.0,7.0,7.0,1.0,4235.0,26.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4,3,1,0,0,44.0,1,type_disruptor
36432.0,3.0,00:04:25,15.0,350.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1162.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0.0,0,type_achiever
36434.0,3.0,00:08:09,15.0,350.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2695.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0,0,0,0.0,0,type_achiever
36436.0,6.0,00:13:17,14.0,350.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,3220.0,21.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,3,0,0,0,25.0,3,type_player
36445.0,4.0,00:30:53,20.0,350.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,11410.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6,6,0,0,0,13.0,0,type_achiever
36450.0,3.0,00:02:15,8.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,441.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0,0,type_achiever
36452.0,3.0,00:23:26,40.0,350.0,1.0,0.0,0.0,3.0,4.0,2.0,5.0,0.0,7630.0,32.0,21.0,7.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,3,13,0,0,2.0,0,type_achiever
36460.0,7.0,00:06:11,5.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1386.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,1.0,0,type_achiever
36468.0,5.0,00:17:42,18.0,350.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,5551.0,15.0,11.0,2.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7,0,7,0,0,13.0,0,type_achiever
36474.0,6.0,00:06:33,5.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1218.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,9.0,0,type_achiever
36478.0,3.0,00:06:12,15.0,350.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1946.0,5.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0.0,0,type_achiever
36480.0,6.0,00:29:45,32.0,350.0,1.0,0.0,0.0,3.0,4.0,2.0,6.0,0.0,8638.0,6.0,16.0,6.0,10.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5,4,0,0,49.0,0,type_achiever
36482.0,5.0,00:28:49,43.0,350.0,1.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,7749.0,22.0,23.0,6.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,16,0,0,12.0,0,type_achiever
36492.0,3.0,00:19:57,19.0,350.0,1.0,0.0,0.0,2.0,5.0,1.0,2.0,0.0,7294.0,11.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6,4,2,0,0,14.0,0,type_achiever
36493.0,4.0,01:34:23,108.0,549.0,3.0,0.150000006,2.0,5.0,3.0,2.0,3.0,2.0,12873.0,23.0,30.0,16.0,14.0,0.0,0.0,10.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19,12,7,0,0,46.0,1,type_disruptor
36494.0,5.0,00:03:24,10.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1071.0,3.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,0,2.0,0,type_achiever
36496.0,4.0,03:09:02,107.0,350.0,1.0,0.0,0.0,7.0,7.0,2.0,4.0,0.0,43134.0,71.0,66.0,31.0,35.0,0.0,0.0,14.0,10.0,4.0,0.0,0.0,11.0,2.0,9.0,0.0,0.0,41,19,22,0,0,76.0,1,type_disruptor
36505.0,3.0,00:26:27,34.0,350.0,1.0,0.0,0.0,3.0,5.0,2.0,6.0,0.0,8043.0,10.0,17.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,14,7,7,0,0,6.0,0,type_achiever
36511.0,5.0,00:05:14,3.0,350.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1491.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,0,26.0,3,type_player
36513.0,5.0,01:16:39,36.0,350.0,1.0,0.0,0.0,4.0,7.0,2.0,2.0,0.0,20216.0,53.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,8,8,0,0,0,5.0,3,type_player
36515.0,5.0,00:23:46,32.0,350.0,1.0,0.0,0.0,2.0,5.0,1.0,6.0,0.0,7077.0,19.0,11.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,5,0,0,6.0,0,type_achiever
36517.0,4.0,00:12:59,10.0,350.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3171.0,1.0,7.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2.0,0,type_achiever
36521.0,7.0,00:44:19,74.0,1200.0,2.0,0.475000083,1.0,3.0,3.0,4.0,4.0,1.0,1792.0,2.0,5.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0,0,44.0,1,type_disruptor
36525.0,4.0,00:06:58,23.0,350.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,2100.0,1.0,9.0,9.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2.0,0,type_achiever
36527.0,8.0,00:21:55,24.0,350.0,1.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,3262.0,2.0,7.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,0,0,30.0,0,type_achiever
36529.0,7.0,00:03:58,2.0,350.0,1.0,0.03571428731,1.0,1.0,2.0,0.0,0.0,0.0,399.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.0,0,type_achiever
36532.0,3.0,00:29:42,23.0,350.0,1.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,10563.0,46.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,7,4,3,0,0,11.0,3,type_player
36542.0,4.0,00:54:00,62.0,375.0,1.0,0.9285712838,0.0,4.0,7.0,2.0,3.0,0.0,14868.0,18.0,15.0,15.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0,0,0,52.0,3,type_player
36544.0,5.0,00:12:50,18.0,350.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,4459.0,12.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,10,0,0,12.0,0,type_achiever
36546.0,5.0,09:19:46,320.0,350.0,1.0,0.0,0.0,10.0,7.0,4.0,6.0,0.0,134281.0,2058.0,1113.0,76.0,64.0,19.0,0.0,18.0,12.0,3.0,3.0,0.0,11.0,4.0,3.0,4.0,0.0,1084,60,58,12,0,244.0,2,type_freeSpirit
36548.0,4.0,00:01:53,9.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,448.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.0,0,type_achiever
36550.0,8.0,00:10:14,13.0,674.0,1.0,0.25,1.0,1.0,4.0,0.0,6.0,0.0,1015.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,8.0,0,type_achiever
36552.0,4.0,00:11:12,51.0,998.0,2.0,0.02500000037,1.0,1.0,3.0,2.0,7.0,1.0,2877.0,12.0,11.0,11.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0,type_achiever
36554.0,4.0,00:10:02,3.0,350.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,4032.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,18.0,0,type_achiever
36559.0,6.0,00:10:21,11.0,350.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,2170.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,26.0,3,type_player
36563.0,6.0,00:29:57,27.0,672.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,707.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,91.0,1,type_disruptor
36565.0,5.0,00:39:19,36.0,350.0,1.0,0.0,0.0,3.0,6.0,3.0,2.0,0.0,8477.0,13.0,18.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,0,16,0,0,58.0,3,type_player
36567.0,4.0,00:06:44,7.0,350.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1666.0,21.0,6.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,0,0,23.0,3,type_player
36569.0,3.0,00:03:56,1.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,31.0,1,type_disruptor
36571.0,7.0,00:30:42,60.0,1199.0,2.0,0.2000000179,0.0,2.0,3.0,5.0,4.0,1.0,6797.0,22.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,0,2,0,0,46.0,1,type_disruptor
36573.0,3.0,01:02:13,17.0,350.0,1.0,0.0,0.0,4.0,7.0,1.0,6.0,0.0,8953.0,10.0,9.0,0.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3,0,3,0,0,7.0,0,type_achiever
36577.0,4.0,01:35:51,0.0,1249.0,1.0,0.0,3.0,5.0,7.0,1.0,4.0,1.0,26677.0,84.0,23.0,11.0,12.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,15,7,8,0,0,12.0,0,type_achiever
36579.0,6.0,01:44:30,106.0,875.0,3.0,0.116666667,2.0,5.0,7.0,3.0,4.0,2.0,21938.0,46.0,37.0,19.0,18.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,17,17,0,0,81.0,1,type_disruptor
36581.0,6.0,01:58:34,1.0,875.0,1.0,0.0,2.0,6.0,7.0,3.0,6.0,1.0,25032.0,300.0,348.0,27.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,337,17,1,0,0,230.0,0,type_achiever
36583.0,8.0,00:11:21,18.0,350.0,1.0,0.0,1.0,1.0,4.0,1.0,6.0,0.0,987.0,3.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,0,31.0,0,type_achiever
36590.0,7.0,00:41:07,6.0,791.0,1.0,0.0,1.0,3.0,3.0,4.0,5.0,1.0,2513.0,406.0,406.0,3.0,11.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,1,5,0,0,84.0,0,type_achiever
36592.0,3.0,00:12:34,16.0,350.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,0.0,3073.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6,6,0,0,0,41.0,0,type_achiever
36596.0,6.0,07:44:06,112.0,3999.0,1.0,0.0,1.0,10.0,7.0,6.0,3.0,3.0,92470.0,336.0,143.0,40.0,100.0,3.0,0.0,13.0,4.0,8.0,1.0,0.0,7.0,2.0,5.0,0.0,0.0,123,34,87,2,0,290.0,3,type_player
36608.0,5.0,00:59:51,44.0,350.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,16821.0,22.0,23.0,4.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,16,4,12,0,0,36.0,3,type_player
36609.0,4.0,02:05:01,60.0,350.0,1.0,0.0,0.0,6.0,6.0,1.0,3.0,0.0,43792.0,100.0,31.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,6.0,0.0,0.0,20,13,7,0,0,99.0,1,type_disruptor
36613.0,5.0,00:06:17,6.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,658.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,4.0,0,type_achiever
36618.0,4.0,01:38:31,27.0,2910.0,1.0,0.2857143,7.0,5.0,7.0,1.0,4.0,0.0,12817.0,48.0,18.0,18.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0,0,0,2.0,0,type_achiever
36620.0,3.0,00:10:49,6.0,350.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,2422.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,0,0,53.0,1,type_disruptor
36624.0,5.0,00:40:05,27.0,350.0,1.0,0.0,0.0,3.0,5.0,3.0,2.0,0.0,5810.0,7.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,44.0,3,type_player
36629.0,4.0,00:12:27,19.0,350.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,4431.0,3.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,13.0,0,type_achiever
36631.0,3.0,00:03:56,15.0,350.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,980.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0.0,0,type_achiever
36633.0,8.0,00:04:09,7.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1169.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,8.0,0,type_achiever
36635.0,3.0,00:10:31,15.0,350.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,3521.0,3.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4,4,0,0,0,0.0,0,type_achiever
36639.0,7.0,00:07:58,6.0,350.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2107.0,18.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0,0,5.0,0,type_achiever
36642.0,8.0,00:06:21,21.0,500.0,1.0,0.4285715,1.0,0.0,2.0,0.0,2.0,0.0,1603.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,0,34.0,1,type_disruptor
36643.0,4.0,00:10:29,4.0,350.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,4158.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,6.0,0,type_achiever
36647.0,3.0,03:16:30,108.0,350.0,1.0,0.0,0.0,8.0,7.0,2.0,7.0,0.0,29134.0,206.0,58.0,43.0,15.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,46,33,13,0,0,23.0,0,type_achiever
36649.0,4.0,00:24:11,13.0,350.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,4788.0,22.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6,0,6,0,0,19.0,0,type_achiever
36650.0,3.0,00:10:54,14.0,350.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,1820.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,1.0,0,type_achiever
36656.0,6.0,00:55:33,43.0,350.0,1.0,0.0,0.0,10.0,7.0,3.0,6.0,0.0,8449.0,1.0,7.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,49.0,0,type_achiever
36657.0,4.0,00:21:44,20.0,350.0,1.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,840.0,9.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,0,43.0,3,type_player
36659.0,4.0,00:38:56,36.0,350.0,1.0,0.0,0.0,3.0,7.0,1.0,3.0,0.0,13034.0,22.0,16.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,7,0,0,19.0,3,type_player
36662.0,7.0,00:01:53,2.0,350.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,350.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0,0,type_achiever
36668.0,3.0,00:08:01,15.0,350.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2716.0,10.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0.0,0,type_achiever
36670.0,6.0,03:02:02,18.0,350.0,1.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,22113.0,34.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5,5,0,0,0,83.0,1,type_disruptor
36672.0,5.0,02:13:29,129.0,1629.0,1.0,0.1428571492,1.0,6.0,6.0,3.0,7.0,0.0,24885.0,38.0,62.0,21.0,41.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54,19,35,0,0,84.0,1,type_disruptor
36676.0,7.0,00:03:10,2.0,350.0,1.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,910.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,3.0,0,type_achiever
36678.0,8.0,00:09:03,13.0,350.0,1.0,0.25,1.0,1.0,3.0,0.0,3.0,0.0,770.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,0,34.0,1,type_disruptor
36681.0,4.0,00:08:30,23.0,1049.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1071.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.0,0,type_achiever
36683.0,3.0,00:05:34,15.0,350.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,1085.0,16.0,14.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,0,0,0,0.0,0,type_achiever
